,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
18401,42765,UCLSAT,435.975,9600.0,inactive,TLM 9k6 FSK,SatNOGS,None
18402,22563,UFO 1 (USA 98),None,None,Active,None,Space-Track,GEO
18403,25967,UFO 10 (USA 146),None,None,Active,None,Space-Track,GEO
18404,28117,UFO 11,262.325,50000.0,active,Mode U,SatNOGS,None
18405,28117,UFO 11 (USA 174),None,None,Active,None,Space-Track,GEO
18406,22787,UFO 2 (USA 95),None,None,Active,None,Space-Track,GEO
18407,23132,UFO 3 (USA 104),None,None,Active,None,Space-Track,GEO
18408,23467,UFO 4 (USA 108),None,None,Active,None,Space-Track,GEO
18409,23589,UFO 5 (USA 111),None,None,Active,None,Space-Track,GEO
18410,23696,UFO 6 (USA 114),None,None,Active,None,Space-Track,GEO
18411,23967,UFO 7 (USA 127),None,None,Active,None,Space-Track,GEO
18412,25258,UFO 8 (USA 138),None,None,Active,None,Space-Track,GEO
18413,25501,UFO 9 (USA 140),None,None,Active,None,Space-Track,GEO
18414,35869,UGATUSAT,None,None,Active,None,Space-Track,MEO
18415,27942,UK-DMC,None,None,Active,None,Space-Track,MEO
18416,40074,UKUBE 1,None,None,Active,None,Space-Track,LEO
18417,40074,UKUBE-1,145.93,None,active,Inverting linear transponder,SatNOGS,None
18418,40074,UKUBE-1,145.8442,None,active,CW TLM beacon (current),SatNOGS,None
18419,40074,UKUBE-1,145.8438,None,active,CW Beacon (drifted),SatNOGS,None
18420,40074,UKUBE-1,145.84,None,active,CW TLM beacon callsign UKUBE-1,SatNOGS,None
18421,40074,UKUBE-1,145.915,1200.0,active,FUNcube-2 telemetry (drifted),SatNOGS,None
18422,40074,UKUBE-1,145.84,1200.0,active,BPSK TLM 1k2 callsign UKUBE-1,SatNOGS,None
18423,20842,ULYSSES,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
18424,60555,UM5-EOSAT,None,None,Active,None,Space-Track,MEO
18425,60554,UM5-RIBAT,None,None,Active,None,Space-Track,MEO
18426,60555,UM5Sat-EOsat,401.275,2400.0,active,Mode U - GFSK2k4,SatNOGS,None
18427,60554,UM5Sat-Ribat,401.1,2400.0,active,Mode U - GFSK2k4,SatNOGS,None
18428,60554,UM5Sat-Ribat,401.6,2400.0,active,Mode U - Telemetry,SatNOGS,None
18429,60554,UM5Sat-Ribat,2208.0,200000.0,active,S-band telemetry,SatNOGS,None
18430,98988,UMBRA 07,2254.0,None,active,S-band TT&C,SatNOGS,None
18431,98987,UMBRA 08,2254.0,None,active,S-band TT&C,SatNOGS,None
18432,55036,UMBRA-05,None,None,Active,None,Space-Track,LEO
18433,58297,UMBRA-07,None,None,Active,None,Space-Track,LEO
18434,58292,UMBRA-08,None,None,Active,None,Space-Track,LEO
18435,60541,UMBRA-09,None,None,Active,None,Space-Track,LEO
18436,60547,UMBRA-10,None,None,Active,None,Space-Track,LEO
18437,8709,UME 1 (ISS 1),None,None,Active,None,Space-Track,MEO
18438,10674,UME 2 (ISS-B),None,None,Active,None,Space-Track,MEO
18439,24305,UNAMSAT,None,None,Active,None,Space-Track,MEO
18440,64535,UND ROADS 1,435.4,4800.0,inactive,Mode U - GFSK4k8,"SatNOGS, Space-Track",LEO
18441,64535,UND ROADS 1,435.4,9600.0,active,Mode U - GFSK9k6,"SatNOGS, Space-Track",LEO
18442,64535,UND ROADS 1,435.4,1200.0,inactive,Mode U/U - GMSK1k2 - Digipeater,"SatNOGS, Space-Track",LEO
18443,64535,UND ROADS 1,145.9,1200.0,inactive,Mode V/V - GMSK1k2 - Digipeater,"SatNOGS, Space-Track",LEO
18444,64535,UND ROADS 1,2401.875,1000000.0,active,Mode S - QPSK 1Msps,"SatNOGS, Space-Track",LEO
18445,64535,UND ROADS 1,145.9,19200.0,active,Mode V - GFSK19k2 - Backup,"SatNOGS, Space-Track",LEO
18446,64549,UND ROADS 2,435.4,9600.0,active,Mode U - GFSK9k6,"SatNOGS, Space-Track",LEO
18447,64549,UND ROADS 2,435.4,1200.0,inactive,Mode U/U - GMSK1k2 - Digipeater,"SatNOGS, Space-Track",LEO
18448,64549,UND ROADS 2,435.4,4800.0,inactive,Mode U - GFSK4k8,"SatNOGS, Space-Track",LEO
18449,64549,UND ROADS 2,145.9,19200.0,active,Mode V - GFSK19k2 - Backup,"SatNOGS, Space-Track",LEO
18450,64549,UND ROADS 2,2401.875,1000000.0,active,Mode S - QPSK 1Msps,"SatNOGS, Space-Track",LEO
18451,64549,UND ROADS 2,145.9,1200.0,inactive,Mode V/V - GMSK1k2 - Digipeater,"SatNOGS, Space-Track",LEO
18452,39092,UNIBRITE,2234.4,None,inactive,Mode U - Telemetry (512000),SatNOGS,None
18453,51032,UNICORN-2D,401.82,9600.0,inactive,Mode U - FSK9k6,SatNOGS,None
18454,99077,UNICORN-2I,401.82,9600.0,inactive,Mode U - GFSK9k6,SatNOGS,None
18455,58727,UNICORN-2L,None,None,Active,None,Space-Track,LEO
18456,58726,UNICORN-2M,None,None,Active,None,Space-Track,LEO
18457,63980,UNICORN-2O,None,None,Active,None,Space-Track,LEO
18458,63981,UNICORN-2P,None,None,Active,None,Space-Track,LEO
18459,63491,UNICORN-2Q,None,None,Active,None,Space-Track,LEO
18460,39767,UNIFORM 1,2228.005,None,active,S-band telemetry,"SatNOGS, Space-Track",MEO
18461,26547,UNISAT,None,None,Active,None,Space-Track,LEO
18462,27608,UNISAT 2,None,None,Active,None,Space-Track,MEO
18463,28373,UNISAT 3,None,None,Active,None,Space-Track,MEO
18464,39421,UNISAT 5,None,None,Active,None,Space-Track,LEO
18465,40012,UNISAT 6,None,None,Active,None,Space-Track,MEO
18466,47945,UNISAT 7,None,None,Active,None,Space-Track,LEO
18467,40012,UNISAT-6,437.4215,9600.0,active,9k6 FSK TLM,SatNOGS,None
18468,47945,UNISAT-7,437.425,9600.0,active,TLM,SatNOGS,None
18469,36578,UNITEC-1,None,None,Active,HELIOCENTRIC ORBIT (SUN),Space-Track,None
18470,42723,UNSW-ECO,436.53,4800.0,inactive,UHF TLM GMSK4k8,SatNOGS,None
18471,42723,UNSW-ECO,2400.5,None,inactive,S-Band downlink,SatNOGS,None
18472,14781,UOSAT 2,145.825,1200.0,active,1k2 AFSK TLM,SatNOGS,None
18473,14781,UOSAT 2,435.025,1200.0,inactive,1k2 AFSK Payload,SatNOGS,None
18474,14781,UOSAT 2,2401.5,None,inactive,FM Beacon,SatNOGS,None
18475,14781,UOSAT 2,435.025,4800.0,inactive,4k8 PSK Payload,SatNOGS,None
18476,23607,UPM/LBSAT,None,None,Active,None,Space-Track,MEO
18477,46276,UPMSAT-2,None,None,Active,None,Space-Track,LEO
18478,46276,UPMSat 2,437.405,1200.0,inactive,PE0SAT - 1k2 BPSK AFSK Tones,SatNOGS,None
18479,46276,UPMSat 2,437.405,1200.0,active,Mode U - FSK1k2 - AX.25,SatNOGS,None
18480,43763,UPPER FREE FLYER,None,None,Active,None,Space-Track,LEO
18481,42716,UPSAT,435.765,None,active,Mode U - CW,SatNOGS,None
18482,42716,UPSAT,435.785,9600.0,invalid,Temp survey,SatNOGS,None
18483,42716,UPSAT,435.765,9600.0,inactive,TLM 9k6 FSK,SatNOGS,None
18484,42716,UPSAT,435.769,9600.0,inactive,KB9JHU TLM 9k6 FSK,SatNOGS,None
18485,56992,URESAT-1,436.888,50.0,inactive,CW beacon,SatNOGS,None
18486,56992,URESAT-1,436.888,None,inactive,V/U FM voice repeater,SatNOGS,None
18487,56992,URESAT-1,436.888,50.0,inactive,Mode U - FSK 50 bps - Telemetry,SatNOGS,None
18488,42776,URSA MAIOR,435.95,9600.0,inactive,TLM 9k6 FSK,SatNOGS,None
18489,23030,USA 101,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18490,23031,USA 102,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18491,23097,USA 103,None,None,Active,None,Space-Track,MEO
18492,23223,USA 105,None,None,Active,None,Space-Track,GEO
18493,23435,USA 107,None,None,Active,None,Space-Track,GEO
18494,16116,USA 11,None,None,Active,None,Space-Track,GEO
18495,23567,USA 110,None,None,Active,None,Space-Track,GEO
18496,23609,USA 112,None,None,Active,None,Space-Track,MEO
18497,23628,USA 113,None,None,Active,None,Space-Track,GEO
18498,23712,USA 115,None,None,Active,None,Space-Track,GEO
18499,23728,USA 116,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18500,23855,USA 118,None,None,Active,None,Space-Track,GEO
18501,23893,USA 119,None,None,Active,None,Space-Track,MEO
18502,16117,USA 12,None,None,Active,None,Space-Track,GEO
18503,23907,USA 120,None,None,Active,None,Space-Track,MEO
18504,23908,USA 121,None,None,Active,None,Space-Track,MEO
18505,23862,USA 122,None,None,Active,None,Space-Track,MEO
18506,23936,USA 123,None,None,Active,None,Space-Track,LEO
18507,23937,USA 124,None,None,Active,None,Space-Track,LEO
18508,23945,USA 125,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18509,24680,USA 129,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18510,24737,USA 130,None,None,Active,None,Space-Track,GEO
18511,25017,USA 133,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18512,25019,USA 134,None,None,Active,None,Space-Track,GEO
18513,25034,USA 136,None,None,Active,None,Space-Track,MEO
18514,25148,USA 137,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18515,25336,USA 139,None,None,Active,None,Space-Track,GEO
18516,25615,USA 141,None,None,Active,None,Space-Track,MEO
18517,25669,USA 142,None,None,Active,None,Space-Track,MEO
18518,25724,USA 143,None,None,Active,None,Space-Track,MEO
18519,25744,USA 144,None,None,Active,None,Space-Track,MEO
18520,26052,USA 148,None,None,Active,None,Space-Track,GEO
18521,26356,USA 149,None,None,Active,None,Space-Track,GEO
18522,16591,USA 15,None,None,Active,None,Space-Track,MEO
18523,26473,USA 152,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18524,26575,USA 153,None,None,Active,None,Space-Track,GEO
18525,26635,USA 155,None,None,Active,None,Space-Track,GEO
18526,26715,USA 157,None,None,Active,None,Space-Track,GEO
18527,26770,USA 158,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18528,26880,USA 159,None,None,Active,None,Space-Track,GEO
18529,16624,USA 16,None,None,Active,None,Space-Track,MEO
18530,26905,USA 160,None,None,Active,None,Space-Track,MEO
18531,26934,USA 161,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18532,26948,USA 162,None,None,Active,None,Space-Track,GEO
18533,27168,USA 164,None,None,Active,None,Space-Track,GEO
18534,27691,USA 167,None,None,Active,None,Space-Track,GEO
18535,27711,USA 169,None,None,Active,None,Space-Track,GEO
18536,16625,USA 17,2265.15,400000.0,invalid,S-band telemetry,"SatNOGS, Space-Track",MEO
18537,27875,USA 170,None,None,Active,None,Space-Track,GEO
18538,27937,USA 171,None,None,Active,None,Space-Track,GEO
18539,28095,USA 173,None,None,Active,None,Space-Track,MEO
18540,28158,USA 176,None,None,Active,None,Space-Track,GEO
18541,28384,USA 179,None,None,Active,None,Space-Track,MEO
18542,16631,USA 18,None,None,Active,None,Space-Track,MEO
18543,28537,USA 181,2232.504,None,active,S-band telemetry,"SatNOGS, Space-Track",MEO
18544,28646,USA 182,None,None,Active,None,Space-Track,MEO
18545,29249,USA 184,2232.52,None,active,Mode S1,"SatNOGS, Space-Track",MEO
18546,29249,USA 184,2277.52,None,active,Mode S2,"SatNOGS, Space-Track",MEO
18547,28888,USA 186,None,None,Active,None,Space-Track,LEO
18548,29240,USA 187,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18549,29241,USA 188,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18550,29242,USA 189,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18551,31701,USA 194,None,None,Active,None,Space-Track,MEO
18552,32287,USA 197,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18553,32378,USA 198,None,None,Active,None,Space-Track,MEO
18554,32706,USA 200,None,None,Active,None,Space-Track,MEO
18555,33490,USA 202,None,None,Active,None,Space-Track,GEO
18556,35815,USA 207,None,None,Active,None,Space-Track,None
18557,17506,USA 21,None,None,Active,None,Space-Track,MEO
18558,37162,USA 215,None,None,Active,None,Space-Track,MEO
18559,17997,USA 22,None,None,Active,None,Space-Track,MEO
18560,37232,USA 223,None,None,Active,None,Space-Track,GEO
18561,37348,USA 224,None,None,Active,None,Space-Track,MEO
18562,37364,USA 225,None,None,Active,None,Space-Track,MEO
18563,37377,USA 227,None,None,Active,None,Space-Track,GEO
18564,37386,USA 229,2257.506,None,active,S-band telemetry,"SatNOGS, Space-Track",MEO
18565,18009,USA 23,None,None,Active,None,Space-Track,MEO
18566,38109,USA 234,None,None,Active,None,Space-Track,MEO
18567,38466,USA 236,None,None,Active,None,Space-Track,GEO
18568,38528,USA 237,None,None,Active,None,Space-Track,GEO
18569,38758,USA 238,2232.5,600000.0,active,S-band telemetry,"SatNOGS, Space-Track",MEO
18570,18010,USA 24,None,None,Active,None,Space-Track,MEO
18571,39232,USA 245,None,None,Active,None,Space-Track,MEO
18572,39462,USA 247,None,None,Active,None,Space-Track,MEO
18573,18025,USA 25,None,None,Active,None,Space-Track,MEO
18574,39652,USA 250,None,None,Active,None,Space-Track,GEO
18575,39751,USA 252,None,None,Active,None,Space-Track,GEO
18576,40099,USA 253,None,None,Active,None,Space-Track,GEO
18577,40100,USA 254,None,None,Active,None,Space-Track,GEO
18578,40101,USA 255,None,None,Active,None,Space-Track,GEO
18579,40208,USA 257,None,None,Active,None,Space-Track,GEO
18580,40344,USA 259,None,None,Active,None,Space-Track,MEO
18581,40964,USA 264,None,None,Active,None,Space-Track,MEO
18582,41334,USA 267,None,None,Active,None,Space-Track,MEO
18583,41584,USA 268,None,None,Active,None,Space-Track,GEO
18584,41724,USA 269,None,None,Active,None,Space-Track,GEO
18585,18441,USA 27,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18586,41744,USA 270,None,None,Active,None,Space-Track,GEO
18587,41745,USA 271,None,None,Active,None,Space-Track,GEO
18588,42058,USA 274,None,None,Active,None,Space-Track,MEO
18589,42689,USA 276,None,None,Active,None,Space-Track,LEO
18590,42941,USA 278,None,None,Active,None,Space-Track,MEO
18591,42949,USA 279,None,None,Active,None,Space-Track,GEO
18592,18583,USA 28,None,None,Active,None,Space-Track,GEO
18593,43098,USA 280,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18594,43145,USA 281,None,None,Active,None,Space-Track,MEO
18595,43339,USA 283,None,None,Active,None,Space-Track,GEO
18596,43340,USA 284,None,None,Active,None,Space-Track,GEO
18597,43445,USA 285,None,None,Active,None,Space-Track,GEO
18598,43446,USA 286,None,None,Active,None,Space-Track,GEO
18599,43465,USA 287,None,None,Active,None,Space-Track,GEO
18600,43941,USA 290,None,None,Active,None,Space-Track,LEO
18601,45110,USA 294,None,None,Active,None,Space-Track,LEO
18602,45169,USA 295,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18603,45170,USA 296,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18604,45171,USA 297,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18605,45606,USA 299,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18606,15071,USA 3,None,None,Active,None,Space-Track,LEO
18607,45610,USA 300,None,None,Active,None,Space-Track,LEO
18608,45723,USA 301,None,None,Active,None,Space-Track,LEO
18609,45724,USA 302,None,None,Active,None,Space-Track,LEO
18610,45725,USA 303,None,None,Active,None,Space-Track,LEO
18611,45873,USA 305,None,None,Active,None,Space-Track,LEO
18612,45874,USA 306,None,None,Active,None,Space-Track,LEO
18613,45875,USA 307,None,None,Active,None,Space-Track,LEO
18614,45876,USA 308,None,None,Active,None,Space-Track,LEO
18615,19458,USA 31,None,None,Active,None,Space-Track,MEO
18616,46918,USA 310,None,None,Active,None,Space-Track,MEO
18617,47237,USA 311,None,None,Active,None,Space-Track,GEO
18618,47294,USA 312,None,None,Active,None,Space-Track,LEO
18619,47295,USA 313,None,None,Active,None,Space-Track,LEO
18620,48247,USA 314,None,None,Active,None,Space-Track,MEO
18621,48846,USA 316,None,None,Active,None,Space-Track,LEO
18622,48847,USA 317,None,None,Active,None,Space-Track,LEO
18623,48848,USA 318,None,None,Active,None,Space-Track,LEO
18624,19460,USA 32,None,None,Active,None,Space-Track,MEO
18625,51280,USA 324,None,None,Active,None,Space-Track,GEO
18626,51281,USA 325,None,None,Active,None,Space-Track,GEO
18627,51445,USA 326,None,None,Active,None,Space-Track,LEO
18628,52259,USA 327,None,None,Active,None,Space-Track,MEO
18629,52889,USA 328,None,None,Active,None,Space-Track,LEO
18630,52890,USA 329,None,None,Active,None,Space-Track,LEO
18631,19625,USA 33,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18632,52891,USA 330,None,None,Active,None,Space-Track,LEO
18633,52892,USA 331,None,None,Active,None,Space-Track,LEO
18634,52941,USA 333,None,None,Active,None,Space-Track,GEO
18635,53102,USA 334,None,None,Active,None,Space-Track,LEO
18636,53352,USA 335,None,None,Active,None,Space-Track,LEO
18637,53521,USA 337,None,None,Active,None,Space-Track,GEO
18638,53883,USA 338,None,None,Active,NO INITIAL ELEMENTS,Space-Track,None
18639,54220,USA 339,None,None,Active,None,Space-Track,GEO
18640,19671,USA 34,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18641,55138,USA 340,None,None,Active,None,Space-Track,GEO
18642,55139,USA 341,None,None,Active,NO INITIAL ELEMENTS,Space-Track,None
18643,55263,USA 342,None,None,Active,None,Space-Track,GEO
18644,56307,USA 344,None,None,Active,None,Space-Track,GEO
18645,57099,USA 345,None,None,Active,None,Space-Track,GEO
18646,57836,USA 346,None,None,Active,None,Space-Track,GEO
18647,57837,USA 347,None,None,Active,None,Space-Track,GEO
18648,57838,USA 348,None,None,Active,None,Space-Track,GEO
18649,58666,USA 349,None,None,Active,NO ELEMENTS AVAILABLE,Space-Track,None
18650,59274,USA 350,None,None,Active,None,Space-Track,LEO
18651,59275,USA 351,None,None,Active,None,Space-Track,LEO
18652,59288,USA 352,None,None,Active,None,Space-Track,LEO
18653,59453,USA 353,None,None,Active,None,Space-Track,GEO
18654,59814,USA 354,None,None,Active,None,Space-Track,MEO
18655,59815,USA 355,None,None,Active,None,Space-Track,MEO
18656,59816,USA 356,None,None,Active,None,Space-Track,MEO
18657,59817,USA 357,None,None,Active,None,Space-Track,MEO
18658,59818,USA 358,None,None,Active,None,Space-Track,MEO
18659,59819,USA 359,None,None,Active,None,Space-Track,MEO
18660,59820,USA 360,None,None,Active,None,Space-Track,MEO
18661,59821,USA 361,None,None,Active,None,Space-Track,MEO
18662,59822,USA 362,None,None,Active,None,Space-Track,MEO
18663,59823,USA 363,None,None,Active,None,Space-Track,MEO
18664,59824,USA 364,None,None,Active,None,Space-Track,MEO
18665,59825,USA 365,None,None,Active,None,Space-Track,MEO
18666,59826,USA 366,None,None,Active,None,Space-Track,MEO
18667,59827,USA 367,None,None,Active,None,Space-Track,MEO
18668,59828,USA 368,None,None,Active,None,Space-Track,MEO
18669,59829,USA 369,None,None,Active,None,Space-Track,MEO
18670,19976,USA 37,None,None,Active,None,Space-Track,GEO
18671,59830,USA 370,None,None,Active,None,Space-Track,MEO
18672,59831,USA 371,None,None,Active,None,Space-Track,MEO
18673,59832,USA 372,None,None,Active,None,Space-Track,MEO
18674,59833,USA 373,None,None,Active,None,Space-Track,MEO
18675,59834,USA 374,None,None,Active,None,Space-Track,MEO
18676,60158,USA 375,None,None,Active,None,Space-Track,MEO
18677,60159,USA 376,None,None,Active,None,Space-Track,MEO
18678,60160,USA 377,None,None,Active,None,Space-Track,MEO
18679,60161,USA 378,None,None,Active,None,Space-Track,MEO
18680,60162,USA 379,None,None,Active,None,Space-Track,LEO
18681,60163,USA 380,None,None,Active,None,Space-Track,MEO
18682,60164,USA 381,None,None,Active,None,Space-Track,MEO
18683,60165,USA 382,None,None,Active,None,Space-Track,MEO
18684,60166,USA 383,None,None,Active,None,Space-Track,MEO
18685,60167,USA 384,None,None,Active,None,Space-Track,MEO
18686,60168,USA 385,None,None,Active,None,Space-Track,MEO
18687,60169,USA 386,None,None,Active,None,Space-Track,MEO
18688,60170,USA 387,None,None,Active,None,Space-Track,MEO
18689,60171,USA 388,None,None,Active,None,Space-Track,MEO
18690,60172,USA 389,None,None,Active,None,Space-Track,MEO
18691,20066,USA 39,None,None,Active,None,Space-Track,GEO
18692,60173,USA 390,None,None,Active,None,Space-Track,MEO
18693,60174,USA 391,None,None,Active,None,Space-Track,MEO
18694,60175,USA 392,None,None,Active,None,Space-Track,MEO
18695,60176,USA 393,None,None,Active,None,Space-Track,MEO
18696,60177,USA 394,None,None,Active,None,Space-Track,MEO
18697,60178,USA 395,None,None,Active,None,Space-Track,MEO
18698,60322,USA 396,None,None,Active,None,Space-Track,GEO
18699,60323,USA 397,None,None,Active,None,Space-Track,GEO
18700,60324,USA 398,None,None,Active,None,Space-Track,GEO
18701,60741,USA 399,None,None,Active,NO INITIAL ELEMENTS,Space-Track,None
18702,15226,USA 4,None,None,Active,None,Space-Track,MEO
18703,20167,USA 40,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18704,61021,USA 400,None,None,Active,None,Space-Track,MEO
18705,61022,USA 401,None,None,Active,None,Space-Track,MEO
18706,61023,USA 402,None,None,Active,None,Space-Track,MEO
18707,61024,USA 403,None,None,Active,None,Space-Track,MEO
18708,61025,USA 404,None,None,Active,None,Space-Track,LEO
18709,61026,USA 405,None,None,Active,None,Space-Track,LEO
18710,61027,USA 406,None,None,Active,None,Space-Track,MEO
18711,61028,USA 407,None,None,Active,None,Space-Track,LEO
18712,61029,USA 408,None,None,Active,None,Space-Track,MEO
18713,61030,USA 409,None,None,Active,None,Space-Track,MEO
18714,20172,USA 41,None,None,Active,NO LONGER ON ORBIT,Space-Track,None
18715,61031,USA 410,None,None,Active,None,Space-Track,MEO
18716,61032,USA 411,None,None,Active,None,Space-Track,MEO
18717,61033,USA 412,None,None,Active,None,Space-Track,MEO
18718,61034,USA 413,None,None,Active,None,Space-Track,MEO
18719,61035,USA 414,None,None,Active,None,Space-Track,MEO
18720,61036,USA 415,None,None,Active,None,Space-Track,MEO
18721,61037,USA 416,None,None,Active,None,Space-Track,MEO
18722,61038,USA 417,None,None,Active,None,Space-Track,MEO
18723,61039,USA 418,None,None,Active,None,Space-Track,MEO
18724,61040,USA 419,None,None,Active,None,Space-Track,MEO
18725,61041,USA 420,None,None,Active,None,Space-Track,MEO
18726,61644,USA 421,None,None,Active,None,Space-Track,MEO
18727,61645,USA 422,None,None,Active,None,Space-Track,MEO
18728,61646,USA 423,None,None,Active,None,Space-Track,MEO
18729,61647,USA 424,None,None,Active,None,Space-Track,MEO
18730,61648,USA 425,None,None,Active,None,Space-Track,MEO
18731,61649,USA 426,None,None,Active,None,Space-Track,MEO
18732,61650,USA 427,None,None,Active,None,Space-Track,MEO
18733,61651,USA 428,None,None,Active,None,Space-Track,MEO
18734,61652,USA 429,None,None,Active,None,Space-Track,MEO
18735,20202,USA 43,None,None,Active,None,Space-Track,GEO
18736,61653,USA 430,None,None,Active,None,Space-Track,MEO
18737,61654,USA 431,None,None,Active,None,Space-Track,MEO
18738,61655,USA 432,None,None,Active,None,Space-Track,MEO
18739,61656,USA 433,None,None,Active,None,Space-Track,MEO
